store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,store,longitude,latitude
st_035080,DOLLAR TREE 0718,A119958,0,Crawfordsville Rd,NA,Speedway,IN,46224,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-86.26446,39.79851
st_018122,DOLLAR TREE 1687,A120594,0,Dunning Rd,NA,Middletown,NY,10940,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.5652,42.15955
st_029822,DOLLAR TREE 2909,A121787,0,E Main St,NA,Westfield,MA,1085,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-72.72643,42.11396
st_060311,Dollar Tree 434,A123067,0,Folly Rd Unit 103,NA,Charleston,SC,29412,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.96582,32.71745
st_060701,Dollar Tree 366,A122438,0,Gunston Plz,NA,Lorton,VA,22079,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.20683,38.70484
st_018288,Dollar Tree 1248,A120208,0,Harding Blvd,NA,Roseville,CA,95678,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-121.27428,38.74441
st_064956,Dollar Tree 3651,A122429,0,Indian Head Hwy,NA,Oxon Hill,MD,20745,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.99999,38.81855
st_060722,Dollar Tree 3720,A122499,0,Lee Jackson Hwy,NA,Chantilly,VA,20151,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.41859,38.88885
st_098939,Dollar Tree 1266,A120228,0,McHenry Ave,NA,Modesto,CA,95350,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-120.99419,37.67712
st_065295,Dollar Tree 3759,A122534,0,Mount Hermon Rd,NA,Scotts Valley,CA,95066,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.03147,37.04746
st_065204,Dollar Tree 3706,A122483,0,Pelham Pkwy,NA,Pelham,AL,35124,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-86.792,33.33341
st_015815,Dollar Tree/Deals 1653,A039239,0,Philadelphia Pike,NA,Claymont,DE,19703,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-75.47352,39.78902
st_049201,Dollar Tree 2810,A121683,0,RR 3 Box 3190,NA,Keyser,WV,26726,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.00757,39.40677
st_064905,Dollar Tree 3611,A122385,0,South Blvd,NA,Charlotte,NC,28273,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.88165,35.10842
st_037054,DOLLAR TREE 2470,A121349,0,SW Highway 97,NA,Madras,OR,97741,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-121.13436,44.61654
st_045986,Dollar Tree 2640,A121512,0,W Catalina Dr,NA,Yuma,AZ,85364,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-114.62465,32.67344
st_039469,Dollar Tree 1347,A120300,1000,Alameda St,NA,Norman,OK,73071,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-97.4254,35.21835
st_035056,DOLLAR TREE 0514,A119913,109,Beck Ln,NA,Lafayette,IN,47909,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-86.90192,40.38789
st_038800,Dollar Tree 2847,A121722,1039,Bethel Ave,NA,Port Orchard,WA,98366,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.62904,47.53334
st_060443,Dollar Tree 1379,A120327,1050,Biddle Rd,NA,Medford,OR,97504,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.87217,42.33979
st_031185,DOLLAR TREE 3101,A121982,1053,Bloomfield Ave,NA,Clifton,NJ,7012,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.16074,40.84097
st_024993,Dollar Tree 416,A122908,10083,Brook Rd,NA,Glen Allen,VA,23059,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.45865,37.67262
st_018419,Dollar Tree 2654,A121528,10701,Coors Blvd NW,NA,Albuquerque,NM,87114,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-106.64702,35.20356
st_018645,DOLLAR TREE 1702,A120611,100,Cranbrook Rd,NA,Cockeysville,MD,21030,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.63399,39.46436
st_044259,Dollar Tree 1560,A120480,1026,Crossroads Dr,NA,Statesville,NC,28625,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.87144,35.8098
st_056156,Dollar Tree 3548,A122322,1076,Cypress Pkwy,NA,Kissimmee,FL,34759,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-81.44429,28.14693
st_060569,Dollar Tree 2571,A045894,10541,Diberville Blvd,NA,Diberville,MS,39540,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-88.89717,30.43999
st_060442,Dollar Tree 1540,A120460,1045,E Avenue J,NA,Lancaster,CA,93535,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-118.11172,34.68953
st_031150,DOLLAR TREE 0729,A119965,1000,E Napier Ave,NA,Benton Harbor,MI,49022,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-86.43486,42.08705
st_031157,DOLLAR TREE 0842,A119981,1031,E Oakton St,NA,Des Plaines,IL,60018,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-87.89889,42.02372
st_060805,Dollar Tree 2633,A121504,10726,E Southern Ave,NA,Mesa,AZ,85209,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-111.59898,33.39336
st_019179,Dollar Tree 2575,A121448,1090,E Vista Way,NA,Vista,CA,92084,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.22809,33.21469
st_049395,DOLLAR TREE 2925,A121802,100,Fairport Village Lndg,NA,Fairport,NY,14450,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.44354,43.10027
st_011767,DOLLAR TREE 1205,A120170,10337,Folsom Blvd,NA,Rancho Cordova,CA,95670,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-121.30605,38.58765
st_020447,Dollar Tree 1563,A120482,1030,Forrest Ave,NA,Dover,DE,19904,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-75.54401,39.15879
st_015826,Dollar Tree 1688,A120596,101,Franklin Mills Blvd,NA,Philadelphia,PA,19154,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.96564,40.08675
st_018687,DOLLAR TREE 2493,A121372,100,Golfview Dr,NA,Monaca,PA,15061,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.31015,40.67387
st_061441,Dollar Tree 553,A124187,105,Gregory Pl,NA,Jacksonville,AR,72076,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-92.10984,34.88085
st_046021,Dollar Tree 996,A125917,1054,Hanes Mall Blvd,NA,Winston Salem,NC,27103,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.32204,36.06767
st_018078,DOLLAR TREE 1931,A120832,100,Highlands Square Dr,NA,Hendersonville,NC,28792,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-82.43502,35.34745
st_065135,Dollar Tree 3073,A121951,10150,Hudson Rd,NA,Woodbury,MN,55129,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-92.90116,44.94503
st_020444,DOLLAR TREE 0476,A119904,10901,Hull Street Rd,NA,Midlothian,VA,23112,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.59772,37.4381
st_060700,Dollar Tree 257,A121444,1055,Independence Blvd,NA,Virginia Beach,VA,23455,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.13475,36.87472
st_044257,Dollar Tree 0205,A119871,10756,Kings Rd,NA,Myrtle Beach,SC,29572,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-78.77037,33.78331
st_023041,Dollar Tree 3301,A122180,10850,LINCOLN TRAIL,NA,FAIRVIEW HEIGHTS,IL,62208,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-89.98952,38.59282
st_060595,DOLLAR TREE 2837,A121713,1035,Lisbon St,NA,Lewiston,ME,4240,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-70.19582,44.08072
st_035114,Dollar Tree 2345,A121221,1075,N Bridge St,NA,Chillicothe,OH,45601,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-82.97622,39.35952
st_051373,DOLLAR TREE 1404,A120345,101,N Caroline St,NA,Herkimer,NY,13350,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.99331,43.02302
st_044246,Dollar Tree 2177,A121057,100,N China Lake Blvd,NA,Ridgecrest,CA,93555,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.66988,35.62255
st_065025,Dollar Tree 1502,A120424,1009,N H St,NA,Lompoc,CA,93436,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-120.45773,34.65431
st_065126,Dollar Tree 72,A125485,1040,N Main St,NA,Bowling Green,OH,43402,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-83.65051,41.38862
st_039112,Dollar Tree 3140,A122018,1024,N Market Plz,NA,Pueblo West,CO,81007,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-104.70005,38.32566
st_060850,Dollar Tree 2751,A121622,10550,N McCarran Blvd,NA,Reno,NV,89503,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-119.86443,39.53579
st_061142,Dollar Tree 3000,A121876,10017,NE Hazel Dell Ave,NA,Vancouver,WA,98685,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.66903,45.69395
st_041987,Dollar Tree 3068,A121945,10261,North Fwy,NA,Houston,TX,77037,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-95.41299,29.91363
st_033016,DOLLAR TREE 2359,A121234,10333,Pelham Rd,NA,Allen Park,MI,48101,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-83.22997,42.23123
st_023044,DOLLAR TREE 3407,A122207,10555,Pendleton Pike,NA,Indianapolis,IN,46236,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-85.9816,39.85816
st_064886,Dollar Tree 574,A124387,10345,Pines Blvd,NA,Pembroke Pines,FL,33026,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.28275,26.00829
st_065128,Dollar Tree 685,A125299,10,Plaza Dr,NA,Fairview Heights,IL,62208,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-89.99347,38.59936
st_038815,Dollar Tree 2425,A121301,102,Ponderosa Rd,NA,Colville,WA,99114,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.92148,48.55676
st_029845,Dollar Tree 485,A123536,1067,Regency Pkwy,NA,Saint Charles,MO,63303,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-90.52827,38.78376
st_016446,Dollar Tree 1696,A120605,1006,Rt 46 West,NA,Clifton,NJ,7013,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.17853,40.87196
st_039104,Dollar Tree 3500,A122272,10550,S Cicero Ave,NA,Oak Lawn,IL,60453,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-87.74012,41.70053
st_041949,Dollar Tree 2173,A121054,1009,S Closner Blvd,NA,Edinburg,TX,78539,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-98.16408,26.2922
st_041284,Dollar Tree 2641,A121514,1033,S University Ave,NA,Provo,UT,84601,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-111.65891,40.2198
st_065179,Dollar Tree 816,A125799,10232,S US Highway 1,NA,Port Saint Lucie,FL,34952,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.292,27.27767
st_064958,Dollar Tree 3687,A122463,1000,S Washington Ave,NA,Scranton,PA,18505,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-75.6738,41.39898
st_065290,Dollar Tree 3734,A122513,10730,SE 82nd Ave,NA,Happy Valley,OR,97086,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.5789,45.44534
st_037073,DOLLAR TREE 2921,A121799,10432,SE Kent Kangley Rd,NA,Kent,WA,98030,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.19981,47.37191
st_035068,Dollar Tree 1843,A120739,10894,SE Oak St,NA,Milwaukie,OR,97222,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.62862,45.44447
st_065187,Dollar Tree 2714,A121585,10369,SE US Highway 441,NA,Belleview,FL,34420,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-82.07159,29.07182
st_035071,Dollar Tree 2338,A121215,10534,SE Washington St,NA,Portland,OR,97216,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.55589,45.51826
st_038803,Dollar Tree 3024,A121901,10315,Silverdale Way NW,NA,Silverdale,WA,98383,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.68849,47.65572
st_011149,Dollar Tree 1697,A120606,1008,Stuyvesant Ave,NA,Union,NJ,7083,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.26945,40.6967
st_016660,DOLLAR TREE 1467,A120391,1014,Summit Ave,NA,Greensboro,NC,27405,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.77609,36.08591
st_034065,Dollar Tree 2118,A121004,1055,SW 1st Ave,NA,Canby,OR,97013,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.70329,45.25663
st_029698,DOLLAR TREE 1769,A120670,10050,Two Notch Rd,NA,Columbia,SC,29223,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.89127,34.11359
st_046003,Dollar Tree 3276,A122153,1038,US Highway 9,NA,Parlin,NJ,8859,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.2976,40.45303
st_029153,DOLLAR TREE 1346,A120299,108,Village Sq,NA,Bradley,IL,60915,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-87.85228,41.14877
st_019107,Dollar Tree 2262,A121144,1041,Vine St,NA,Healdsburg,CA,95448,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.87163,38.60899
st_060971,Dollar Tree 3056,A121933,10565,W Colfax Ave,NA,Lakewood,CO,80215,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-105.11611,39.74033
st_029848,Dollar Tree 849,A125814,10752,W Florissant Ave,NA,Saint Louis,MO,63136,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-90.28055,38.76549
st_035082,DOLLAR TREE 0740,A119967,104,W Roosevelt Rd,NA,Villa Park,IL,60181,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-87.98095,41.8605
st_046104,Dollar Tree 666,A125201,10220,W Silver Spring Dr,NA,Milwaukee,WI,53225,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-88.04001,43.11956
st_018684,DOLLAR TREE 2103,A120990,1030,W View Park Dr,NA,Pittsburgh,PA,15229,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.03799,40.51752
st_031082,DOLLAR TREE 1833,A120729,10830,W Warren Ave,NA,Dearborn,MI,48126,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-83.16666,42.3443
st_060602,DOLLAR TREE 3119,A121998,107,Wells Plz,NA,Wells,ME,4090,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-70.58213,43.30322
st_041939,Dollar Tree 2100,A120987,10964,Westheimer Rd,NA,Houston,TX,77042,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-95.56965,29.73693
st_060565,DOLLAR TREE 1163,A120132,117,Ballston Ave,NA,Saratoga Springs,NY,12866,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-73.79208,43.07196
st_062758,DOLLAR TREE 3541,A122315,1101,Boston Rd,NA,Springfield,MA,1119,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-72.50742,42.13896
st_060447,Dollar Tree 2518,A121396,11975,Central Ave,NA,Chino,CA,91710,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.68938,34.0359
st_060714,Dollar Tree 2763,A121634,1128,E Lynchburg Salem Tpke,NA,Bedford,VA,24523,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.4971,37.32378
st_060848,Dollar Tree 2744,A121615,1147,Filer Ave E,NA,Twin Falls,ID,83301,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-114.4597,42.57049
st_060307,Dollar Tree 316,A122037,1160,Havendale Blvd NW,NA,Winter Haven,FL,33881,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-81.73884,28.0439
st_035087,Dollar Tree 2717,A121588,1137,Highway 99 N,NA,Cottage Grove,OR,97424,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-123.05667,43.80457
st_041984,Dollar Tree 2884,A121762,11104,Hillcroft St,NA,Houston,TX,77096,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-95.49227,29.65887
st_049205,Dollar Tree 3212,A122092,1154,Hinkle Dr,NA,Wadsworth,OH,44281,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-81.72381,41.05356
st_032990,DOLLAR TREE 0121,A119858,1140,Lewis and Clark Pkwy,NA,Clarksville,IN,47129,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-85.75475,38.3179
st_019201,DOLLAR TREE 2505,A121385,110,Main St,NA,South Glens Falls,NY,12803,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-73.63609,43.29999
st_035239,Dollar Tree 2636,A121507,11722,Marsh Ln,NA,Dallas,TX,75229,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-96.85596,32.90806
st_027118,Dollar Tree 1079,A120066,11305,Massey Blvd,NA,Hagerstown,MD,21740,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.76999,39.61954
st_065210,DOLLAR TREE 1299,A120258,1100,Mohawk St,NA,Utica,NY,13501,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-75.22215,43.0909
st_051389,Dollar Tree 1945,A120842,1111,Myrtle Ave,NA,Eureka,CA,95501,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-124.14748,40.79919
st_041951,Dollar Tree 2242,A121123,114,N Airline Hwy,NA,Gonzales,LA,70737,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-90.90874,30.23318
st_065297,Dollar Tree 3764,A122540,1178,N Capitol Ave,NA,San Jose,CA,95132,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-121.86175,37.38793
st_060654,DOLLAR TREE 3743,A122523,1175,N Colony Rd,NA,Wallingford,CT,6492,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-72.81037,41.50024
st_039512,Dollar Tree 3200,A122080,1150,N I-35,NA,Round Rock,TX,78681,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-97.689,30.51778
st_063048,Dollar Tree 2265,A121147,118,N Stallings Dr,NA,Nacogdoches,TX,75965,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-94.65617,31.65208
st_065431,DOLLAR TREE 2370,A121246,110,Narragansett Park Dr,NA,Rumford,RI,2916,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-71.35141,41.85823
st_065033,Dollar Tree 2042,A120938,11501,NE 76th St,NA,Vancouver,WA,98662,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.55408,45.67776
st_062621,Dollar Tree 3263,A122141,1114,New Pointe Blvd,NA,Leland,NC,28451,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-78.02647,34.21037
st_061442,Dollar Tree 610,A124725,119,Northshore Blvd,NA,Slidell,LA,70460,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-89.82586,30.30402
st_018630,DOLLAR TREE 1676,A120584,11935,Reisterstown Rd,NA,Reisterstown,MD,21136,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.81521,39.44797
st_029009,Dollar Tree 3047,A121925,1135,S Kirkwood Rd,NA,Saint Louis,MO,63122,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-90.40685,38.56527
st_065230,Dollar Tree 2974,A121853,1126,S Litchfield Rd,NA,Goodyear,AZ,85338,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-112.35835,33.4359
st_008084,Dollar Tree 171,A120618,1105,S Military Hwy,NA,Chesapeake,VA,23320,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.21993,36.80849
st_029824,DOLLAR TREE 3018,A121895,1190,S Washington St,NA,N Attleboro,MA,2760,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-71.34849,41.94252
st_049216,Dollar Tree 3058,A121935,11555,San Pablo Ave,NA,El Cerrito,CA,94530,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.31808,37.92474
st_058719,Dollar Tree 1789,A120688,11275,SE 178th Pl,NA,Summerfield,FL,34491,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-81.96614,28.96346
st_032794,DOLLAR TREE 2213,A121093,11820,Shelbyville Rd,NA,Louisville,KY,40243,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-85.5369,38.24785
st_016399,Dollar Tree 626,A124878,1140,Smallwood Dr W,NA,Waldorf,MD,20603,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.92866,38.6133
st_048172,Dollar Tree 3524,A122296,1179,Smiley Ave,NA,Cincinnati,OH,45240,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-84.52304,39.29579
st_062584,Dollar Tree 498,A123658,1100,Stafford Market Pl,NA,Stafford,VA,22556,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.4122,38.47185
st_111995,DOLLAR TREE 1735,A120641,11986,State Highway 88,NA,Jackson,CA,95642,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-120.80529,38.36175
st_064889,Dollar Tree 723,A125515,11397,SW 40th St,Ste 2,Miami,FL,33165,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.37949195,25.73221551
st_065284,Dollar Tree 3701,A122478,11945,SW Pacific Hwy,NA,Tigard,OR,97223,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.76562,45.43383
st_046432,Dollar Tree 3069,A121946,11337,Tara Blvd,NA,Hampton,GA,30228,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-84.32437,33.44644
st_060599,DOLLAR TREE 2864,A121741,1115,Union St,NA,Bangor,ME,4401,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-68.81261,44.81827
st_044245,Dollar Tree 2017,A120914,11910,Valley Blvd,NA,El Monte,CA,91732,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-118.0207,34.06366
st_065323,Dollar Tree 650,A125080,112,W 87th St,NA,Chicago,IL,60620,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-87.62683,41.73634
st_061452,Dollar Tree 2813,A121687,11400,W Markham St,NA,Little Rock,AR,72211,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-92.40167,34.75404
st_020446,DOLLAR TREE 1275,A120236,110,Walmart Dr,NA,N Versailles,PA,15137,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.82245,40.38595
st_015834,Dollar Tree 1969,A120866,11008,Warwick Blvd,NA,Newport News,VA,23601,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-76.47339,37.04415
st_020440,Dollar Tree 0203,A045944,1155,Washington Pike,NA,Bridgeville,PA,15017,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.10261,40.36858
st_039461,Dollar Tree 0950,A119993,11817,Wilcrest Dr,NA,Houston,TX,77031,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-95.56722,29.65054
st_031147,DOLLAR TREE 0691,A119954,1220,28th St SW,NA,Wyoming,MI,49509,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-85.69605,42.91335
st_063056,Dollar Tree 3892,A122665,120,98th St NW,NA,Albuquerque,NM,87121,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-106.74268,35.07374
st_035222,Dollar Tree 1870,A120768,1220,Airport Fwy Ste A,NA,Bedford,TX,76022,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-97.1502,32.8386
st_031460,DOLLAR TREE 1406,A120347,1283,Arsenal St,NA,Watertown,NY,13601,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-75.94695,43.976
st_061666,Dollar Tree 3197,A122077,1241,Auburn Way N,NA,Auburn,WA,98002,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-122.22158,47.31887
st_041874,Dollar Tree 0868,A119983,125,BB Highway 332 W,NA,Lake Jackson,TX,77566,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-95.4604,29.04816
st_064959,Dollar Tree 3730,A122510,1230,Beaver Brook Plz,NA,New Castle,DE,19720,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-75.62494,39.64136
st_064976,DOLLAR TREE 2872,A121751,121,Bennington Plz,NA,Bennington,VT,5201,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-73.21867,42.90775
st_044261,Dollar Tree 2498,A121377,1285,Broad St,NA,Sumter,SC,29150,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-80.38863,33.95684
st_035111,Dollar Tree 1920,A120818,120,Brookwood Ave,NA,Hamilton,OH,45013,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-84.59133,39.41909
st_045503,Dollar Tree 2722,A121594,1240,Business 90,NA,Covington,LA,70433,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-90.08595,30.4743
st_051322,Dollar Tree 0350,A119892,1212,Capital Cir SE,NA,Tallahassee,FL,32301,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-84.22689,30.42904
st_016659,DOLLAR TREE 1132,A120107,1261,Cobb Corners Dr,NA,Rocky Mount,NC,27804,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-77.80892,35.97829
st_045497,Dollar Tree 0573,A119925,1202,E Admiral Doyle Dr,NA,New Iberia,LA,70560,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-91.81767,29.98392
st_046421,Dollar Tree 1164,A120133,1222,E Dixie Dr,NA,Asheboro,NC,27203,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.79173,35.69558
st_055239,DOLLAR TREE 1558,A120477,1270,E Main St,NA,Torrington,CT,6790,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-73.09229,41.81675
st_065236,Dollar Tree 3035,A121912,1264,E Main St,NA,Barstow,CA,92311,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.0080959,34.89664756
st_065234,Dollar Tree 2982,A121860,1229,E Valley Pkwy,NA,Escondido,CA,92027,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.06639,33.13074
st_065238,Dollar Tree 3078,A121957,1250,E Washington St,Unit B,Colton,CA,92324,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.30627,34.04724
st_018232,DOLLAR TREE 258,A121453,12,Federal Dr,NA,Pittsburgh,PA,15235,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-79.82666,40.46421
st_061665,Dollar Tree 3176,A122054,1260,Gail Gardner Way,NA,Prescott,AZ,86305,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-112.4865,34.56357
st_041306,Dollar Tree 1504,A120425,12160,Hesperia Rd # B,NA,Victorville,CA,92395,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-117.29184,34.47215
st_015812,Dollar Tree 1650,A120555,1277,Highway 33,NA,Hamilton,NJ,8690,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-74.66229,40.22732
st_045504,Dollar Tree 2827,A121702,12807,Highway 90,NA,Luling,LA,70070,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-90.36622,29.90774
st_046017,Dollar Tree 484,A123526,12184,Highway 92,NA,Woodstock,GA,30188,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-84.47932,34.08712
st_044597,DOLLAR TREE 1581,A120497,1271,Hooksett Rd,NA,Hooksett,NH,3106,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-71.43626,43.04807
st_027049,DOLLAR TREE 0341,A119891,1251,Knox Ave,NA,North Augusta,SC,29841,Combination Grocery/Other,2,Small retail,4,Dollar Tree,-81.95938,33.502
