store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,store,longitude,latitude
st_153344,DOLLAR GENERAL 9697,A117940,303,Keen St,NA,Burkesville,KY,42717,Combination Grocery/Other,2,Small retail,4,Dollar General,-85.4121,36.71454
st_022026,DOLLAR GENERAL 3343,A113265,30420,Lake Shore Blvd,NA,Willowick,OH,44095,Combination Grocery/Other,2,Small retail,4,Dollar General,-81.47479,41.63878
st_145789,DOLLAR GENERAL 4243,A114017,305,Macarthur Dr,NA,Alexandria,LA,71303,Combination Grocery/Other,2,Small retail,4,Dollar General,-92.48022,31.29789
st_029283,DOLLAR GENERAL 10345,A104569,3073,Main St,NA,Peru,NY,12972,Combination Grocery/Other,2,Small retail,4,Dollar General,-73.52129,44.58352
st_031531,DOLLAR GENERAL 10600,A104815,303,Main St,NA,Bolivar,NY,14715,Combination Grocery/Other,2,Small retail,4,Dollar General,-78.16766,42.06699
st_150532,DOLLAR GENERAL 4915,A114601,305,Main St,NA,Crab Orchard,KY,40419,Combination Grocery/Other,2,Small retail,4,Dollar General,-84.50124,37.45595
st_003642,DOLLAR GENERAL 8641,A117031,304,Main St,NA,Nashville,MI,49073,Combination Grocery/Other,2,Small retail,4,Dollar General,-85.09342,42.60518
st_150596,Dollar General 2385,A112489,300,Main St,NA,Keokuk,IA,52632,Combination Grocery/Other,2,Small retail,4,Dollar General,-91.38173,40.3942
st_001069,Dollar General 8712,A117090,308,Main St,NA,Bayard,NE,69334,Combination Grocery/Other,2,Small retail,4,Dollar General,-103.32415,41.75359
st_148466,DOLLAR GENERAL 9629,A117886,3023,Main St,NA,Hessmer,LA,71341,Combination Grocery/Other,2,Small retail,4,Dollar General,-92.12426,31.04898
st_142841,DOLLAR GENERAL 7435,A116021,301,Main St,NA,Winters,TX,79567,Combination Grocery/Other,2,Small retail,4,Dollar General,-99.96291,31.96006
